Price,Open,High,Low,Close,Volume,Daily Return
2016-12-30,2251.61,2253.58,2233.62,2238.83,2671550000,-0.004637080639855018
2017-01-03,2251.57,2263.88,2245.13,2257.83,3773010000,0.008486575577422162
2017-01-04,2261.6,2272.82,2261.6,2270.75,3768890000,0.00572230858833489
2017-01-05,2268.18,2271.5,2260.45,2269.0,3785080000,-0.0007706704833204681
2017-01-06,2271.14,2282.1,2264.06,2276.98,3342080000,0.00351696782723665
2017-01-09,2273.59,2275.49,2268.9,2268.9,3219730000,-0.0035485599346501973
2017-01-10,2269.72,2279.27,2265.27,2268.9,3640560000,0.0
2017-01-11,2268.6,2275.32,2260.83,2275.32,3625080000,0.002829564987438804
2017-01-12,2271.14,2271.78,2254.25,2270.44,3466220000,-0.002144753265474808
2017-01-13,2272.74,2278.68,2271.51,2274.64,3090680000,0.0018498617008155804
2017-01-17,2269.14,2272.08,2262.81,2267.89,3586950000,-0.0029675025498540064
2017-01-18,2269.14,2272.01,2263.35,2271.89,3317670000,0.0017637539739581154
2017-01-19,2271.9,2274.33,2258.41,2263.69,3168390000,-0.0036093296770529637
2017-01-20,2269.96,2276.96,2265.01,2271.31,3536850000,0.003366185299223723
2017-01-23,2267.78,2271.78,2257.02,2265.2,3155240000,-0.0026900775323491777
2017-01-24,2267.88,2284.63,2266.68,2280.07,3816950000,0.006564541762317022
2017-01-25,2288.88,2299.55,2288.88,2298.37,3849340000,0.008026069375062894
2017-01-26,2298.63,2300.99,2294.08,2296.68,3611510000,-0.0007353037152416642
2017-01-27,2299.02,2299.02,2291.62,2294.69,3137420000,-0.000866468119198105
2017-01-30,2286.01,2286.01,2268.04,2280.9,3595040000,-0.006009526341248739
2017-01-31,2274.02,2279.09,2267.21,2278.87,4089730000,-0.0008899995615766487
2017-02-01,2285.59,2289.14,2272.44,2279.55,3919190000,0.00029839350204285964
2017-02-02,2276.69,2283.97,2271.65,2280.85,3809760000,0.0005702879954376794
2017-02-03,2288.54,2298.31,2287.88,2297.42,3605970000,0.007264835478001608
2017-02-06,2294.28,2296.18,2288.57,2292.56,3112390000,-0.002115416423640437
2017-02-07,2295.87,2299.4,2290.16,2293.08,3452460000,0.00022682067208701362
2017-02-08,2289.55,2295.91,2285.38,2294.67,3611950000,0.0006933905489561187
2017-02-09,2296.7,2311.08,2296.61,2307.87,3681600000,0.0057524611382027135
2017-02-10,2312.27,2319.23,2311.1,2316.1,3496600000,0.0035660587468098193
2017-02-13,2321.72,2331.58,2321.42,2328.25,3352370000,0.005245887483269263
2017-02-14,2326.12,2337.58,2322.17,2337.58,3528040000,0.004007301621389514
2017-02-15,2335.58,2351.3,2334.81,2349.25,3785870000,0.004992342508064018
2017-02-16,2349.64,2351.31,2338.87,2347.22,3675900000,-0.0008641055656061214
2017-02-17,2343.01,2351.16,2339.58,2351.16,3516830000,0.0016785814708464297
2017-02-21,2354.91,2366.71,2354.91,2365.38,3587520000,0.00604807839534538
2017-02-22,2361.11,2365.13,2358.34,2362.82,3473170000,-0.0010822785345272479
2017-02-23,2367.5,2368.26,2355.09,2363.81,4021770000,0.00041899086684549225
2017-02-24,2355.73,2367.34,2352.87,2367.34,3832410000,0.001493351834538359
2017-02-27,2365.23,2371.54,2361.87,2369.75,3584680000,0.001018020225231675
2017-02-28,2366.08,2367.79,2358.96,2363.64,4212460000,-0.0025783310475788745
2017-03-01,2380.13,2400.98,2380.13,2395.96,4347630000,0.013673825117192173
2017-03-02,2394.75,2394.75,2380.17,2381.92,3824030000,-0.0058598641045760624
2017-03-03,2380.92,2383.89,2375.39,2383.12,3556670000,0.0005037952576072424
2017-03-06,2375.23,2378.8,2367.98,2375.31,3251800000,-0.0032772164221692712
2017-03-07,2370.74,2375.12,2365.51,2368.39,3526300000,-0.0029133039476952893
2017-03-08,2369.81,2373.09,2361.01,2362.98,3814080000,-0.0022842521713062336
2017-03-09,2363.49,2369.08,2354.54,2364.87,3718450000,0.0007998374933346764
2017-03-10,2372.52,2376.86,2363.04,2372.6,3434400000,0.0032686786165836423
2017-03-13,2371.56,2374.42,2368.52,2373.47,3166650000,0.00036668633566550035
2017-03-14,2368.55,2368.55,2358.18,2365.45,3173760000,-0.0033790189048102937
2017-03-15,2370.34,2390.01,2368.94,2385.26,3909490000,0.008374727853051489
2017-03-16,2387.71,2388.1,2377.18,2381.38,3368880000,-0.001626657052061442
2017-03-17,2383.71,2385.71,2377.64,2378.25,5179820000,-0.0013143639402364293
2017-03-20,2378.24,2379.55,2369.66,2373.47,3061560000,-0.00200988121517931
2017-03-21,2379.32,2381.93,2341.9,2344.02,4278890000,-0.012407993359932812
2017-03-22,2343.0,2351.81,2336.45,2348.45,3575160000,0.0018899156150544716
2017-03-23,2345.97,2358.92,2342.13,2345.96,3262400000,-0.0010602737976110888
2017-03-24,2350.42,2356.22,2335.74,2343.98,2978530000,-0.0008440041603438031
2017-03-27,2329.11,2344.9,2322.25,2341.59,3242300000,-0.0010196332733214408
2017-03-28,2339.79,2363.78,2337.63,2358.57,3369120000,0.007251482966702083
2017-03-29,2356.54,2363.36,2352.94,2361.13,3107670000,0.0010854034436120763
2017-03-30,2361.31,2370.42,2358.58,2368.06,3159680000,0.0029350353432466836
2017-03-31,2364.82,2370.35,2362.6,2362.72,3356740000,-0.002255010430479043
2017-04-03,2362.34,2365.87,2344.73,2358.84,3418730000,-0.0016421751202002621
2017-04-04,2354.76,2360.53,2350.72,2360.16,3208340000,0.0005595970900948988
2017-04-05,2366.59,2378.36,2350.52,2352.95,3780650000,-0.0030548776354145657
2017-04-06,2353.79,2364.16,2348.9,2357.49,3203250000,0.0019294927644020188
2017-04-07,2356.59,2363.76,2350.74,2355.54,3054700000,-0.0008271509105022279
2017-04-10,2357.16,2366.37,2351.5,2357.16,2792570000,0.0006877403907383783
2017-04-11,2353.92,2355.22,2337.25,2353.78,3120900000,-0.0014339289653649834
2017-04-12,2352.15,2352.72,2341.18,2344.93,3201300000,-0.0037599095922304926
2017-04-13,2341.98,2348.26,2328.95,2328.95,3146380000,-0.006814702357852864
2017-04-17,2332.62,2349.14,2332.51,2349.01,2826890000,0.008613323600764389
2017-04-18,2342.53,2348.35,2334.54,2342.19,3272210000,-0.0029033507733046138
2017-04-19,2346.79,2352.63,2335.05,2338.17,3521160000,-0.0017163423974997372
2017-04-20,2342.69,2361.37,2340.91,2355.84,3648990000,0.007557192163101911
2017-04-21,2354.74,2356.18,2344.51,2348.69,3524160000,-0.0030350108666123976
2017-04-24,2370.33,2376.98,2369.19,2374.15,3711170000,0.010840085324159476
2017-04-25,2381.51,2392.48,2381.15,2388.61,4005820000,0.006090600846618832
2017-04-26,2388.98,2398.16,2386.78,2387.45,4111350000,-0.0004856380907726221
2017-04-27,2389.7,2392.1,2382.68,2388.77,4099940000,0.0005528911600243269
2017-04-28,2393.68,2393.68,2382.36,2384.2,3721350000,-0.0019131184668260692
2017-05-01,2388.5,2394.49,2384.83,2388.33,3201500000,0.00173223722842053
2017-05-02,2391.05,2392.93,2385.82,2391.17,3861360000,0.001189115406999841
2017-05-03,2386.5,2389.82,2379.75,2388.13,3896760000,-0.0012713441536987835
2017-05-04,2389.79,2391.43,2380.35,2389.52,4367860000,0.000582045366039452
2017-05-05,2392.37,2399.29,2389.38,2399.29,3543240000,0.004088687267735702
2017-05-08,2399.94,2401.36,2393.92,2399.38,3429990000,3.751109703298283e-05
2017-05-09,2401.58,2403.87,2392.44,2396.92,3657840000,-0.0010252648600889147
2017-05-10,2396.79,2399.74,2392.79,2399.63,3649370000,0.0011306176259533451
2017-05-11,2394.84,2395.72,2381.74,2394.44,3727710000,-0.002162833436821554
2017-05-12,2392.44,2392.44,2387.19,2390.9,3304620000,-0.0014784250179582514
2017-05-15,2393.98,2404.05,2393.94,2402.32,3490080000,0.004776444016897363
2017-05-16,2404.55,2405.77,2396.05,2400.67,3421810000,-0.0006868360584768585
2017-05-17,2382.95,2384.87,2356.21,2357.03,4164760000,-0.01817825856948263
2017-05-18,2354.69,2375.74,2352.72,2365.72,4319440000,0.0036868431882495223
2017-05-19,2371.37,2389.06,2370.43,2381.73,3831700000,0.00676749573068669
2017-05-22,2387.21,2395.46,2386.92,2394.02,3176580000,0.005160114706536767
2017-05-23,2397.04,2400.85,2393.88,2398.42,3216560000,0.0018379127993919386
2017-05-24,2401.41,2405.58,2397.99,2404.39,3389240000,0.0024891386829661855
2017-05-25,2409.54,2418.71,2408.01,2415.07,3538210000,0.004441875070184231
2017-05-26,2414.5,2416.68,2412.2,2415.82,2806930000,0.0003105500047617671
2017-05-30,2411.67,2415.26,2409.43,2412.91,3205860000,-0.0012045599423798903
2017-05-31,2415.63,2415.99,2403.59,2411.8,4518040000,-0.00046002544645251664
2017-06-01,2415.65,2430.06,2413.54,2430.06,3860620000,0.007571108715482167
2017-06-02,2431.28,2440.23,2427.71,2439.07,3465500000,0.003707727381216941
2017-06-05,2437.83,2439.55,2434.32,2436.1,2916720000,-0.0012176772294358873
2017-06-06,2431.92,2436.21,2428.12,2429.33,3376750000,-0.0027790320594393014
2017-06-07,2432.03,2435.28,2424.75,2433.14,3576220000,0.001568333655781684
2017-06-08,2434.27,2439.27,2427.94,2433.79,3735980000,0.0002671445128517025
2017-06-09,2436.39,2446.2,2415.7,2431.77,4029860000,-0.0008299812227020587
2017-06-12,2425.88,2430.38,2419.97,2429.39,4031840000,-0.000978710980068076
2017-06-13,2434.15,2441.49,2431.28,2440.35,3278240000,0.004511420562363311
2017-06-14,2443.75,2443.75,2428.34,2437.92,3558640000,-0.0009957588050893973
2017-06-15,2424.14,2433.95,2418.53,2432.46,3371980000,-0.002239614097263254
2017-06-16,2431.24,2433.15,2422.88,2433.15,5299380000,0.00028366345181418673
2017-06-19,2442.55,2453.82,2441.79,2453.46,3271480000,0.00834720424141544
2017-06-20,2450.66,2450.66,2436.6,2437.03,3422700000,-0.006696665117833511
2017-06-21,2439.31,2442.23,2430.74,2435.61,3599190000,-0.0005826764545369123
2017-06-22,2437.4,2441.62,2433.27,2434.5,3477250000,-0.00045573798760889517
2017-06-23,2434.65,2441.4,2431.11,2438.3,5282460000,0.0015608954610804027
2017-06-26,2443.32,2450.42,2437.03,2439.07,3243660000,0.00031579379075585834
2017-06-27,2436.34,2440.15,2419.38,2419.38,3564770000,-0.008072749039592986
2017-06-28,2428.7,2442.97,2428.02,2440.69,3479980000,0.0088080417296994
2017-06-29,2442.38,2442.73,2405.7,2419.7,3869560000,-0.008600027041533398
2017-06-30,2429.2,2432.71,2421.65,2423.41,3366030000,0.0015332479232963436
2017-07-03,2431.39,2439.17,2428.69,2429.01,1901480000,0.0023107934687074394
2017-07-05,2430.78,2434.9,2422.05,2432.54,3368150000,0.0014532669688471778
2017-07-06,2423.44,2424.28,2407.7,2409.75,3368710000,-0.00936880791271677
2017-07-07,2413.52,2426.92,2413.52,2425.18,2929390000,0.006403153854134258
2017-07-10,2424.51,2432.0,2422.27,2427.43,3009880000,0.0009277661864273146
2017-07-11,2427.35,2429.3,2412.79,2425.53,3108800000,-0.0007827208199616686
2017-07-12,2435.75,2445.76,2435.75,2443.25,3176900000,0.007305619802682184
2017-07-13,2444.99,2449.32,2441.69,2447.83,3068510000,0.00187455233807432
2017-07-14,2449.16,2463.54,2446.69,2459.27,2738460000,0.0046735271648765675
2017-07-17,2459.5,2462.82,2457.16,2459.14,2800580000,-5.286121491343554e-05
2017-07-18,2455.88,2460.92,2450.34,2460.61,2974090000,0.0005977699520971491
2017-07-19,2463.85,2473.83,2463.85,2473.83,3063810000,0.0053726514969865136
2017-07-20,2475.56,2477.62,2468.43,2473.45,3223820000,-0.00015360796821128897
2017-07-21,2467.4,2472.54,2465.06,2472.54,3066880000,-0.0003679071741898854
2017-07-24,2472.04,2473.1,2466.32,2469.91,3019920000,-0.0010636834995592093
2017-07-25,2477.88,2481.24,2474.91,2477.13,4116360000,0.002923183435833865
2017-07-26,2479.97,2481.69,2474.94,2477.83,3597830000,0.0002825850883885206
2017-07-27,2482.76,2484.04,2459.93,2475.42,4035740000,-0.0009726252406339064
2017-07-28,2469.12,2473.53,2464.66,2472.1,3302850000,-0.0013411865461215866
2017-07-31,2475.94,2477.96,2468.53,2470.3,3475930000,-0.0007281258848751415
2017-08-01,2477.1,2478.51,2471.14,2476.35,3470260000,0.002449095251588762
2017-08-02,2480.38,2480.38,2466.48,2477.57,3487150000,0.0004926605689827834
2017-08-03,2476.03,2476.03,2468.85,2472.16,3662410000,-0.0021835911800677232
2017-08-04,2476.88,2480.0,2472.08,2476.83,3239980000,0.0018890363083294837
2017-08-07,2477.14,2480.95,2475.88,2480.91,2935130000,0.001647266869345021
2017-08-08,2478.35,2490.87,2470.32,2474.92,3347480000,-0.002414436638168982
2017-08-09,2465.35,2474.41,2462.08,2474.02,3310960000,-0.0003636481179190021
2017-08-10,2465.38,2465.38,2437.75,2438.21,3635820000,-0.01447441815345063
2017-08-11,2441.04,2448.09,2437.85,2441.32,3161830000,0.0012755258980974293
2017-08-14,2454.96,2468.22,2454.96,2465.84,2824320000,0.01004374682548792
2017-08-15,2468.66,2468.9,2461.61,2464.61,2922430000,-0.0004988158193557357
2017-08-16,2468.63,2474.93,2463.86,2468.11,2956570000,0.0014201029777529683
2017-08-17,2462.95,2465.02,2430.01,2430.01,3164950000,-0.015436913265616137
2017-08-18,2427.64,2440.27,2420.69,2425.55,3426970000,-0.0018353833934839914
2017-08-21,2425.5,2430.58,2417.35,2428.37,2803650000,0.0011626229102676966
2017-08-22,2433.75,2454.77,2433.67,2452.51,2780990000,0.009940824503679613
2017-08-23,2444.88,2448.91,2441.42,2444.04,2796950000,-0.003453604674394928
2017-08-24,2447.91,2450.39,2436.19,2438.97,2849680000,-0.002074434133647607
2017-08-25,2444.72,2453.96,2442.22,2443.05,2593350000,0.0016728373042720346
2017-08-28,2447.35,2449.12,2439.03,2444.24,2682920000,0.00048709604797259054
2017-08-29,2431.94,2449.19,2428.2,2446.3,2739460000,0.0008427977612674997
2017-08-30,2446.06,2460.31,2443.77,2457.59,2637780000,0.004615133058087695
2017-08-31,2462.65,2475.01,2462.65,2471.65,3353860000,0.005721051924853171
2017-09-01,2474.42,2480.38,2473.85,2476.55,2712780000,0.0019824813383773066
2017-09-05,2470.35,2471.97,2446.55,2457.85,3502190000,-0.007550826754961659
2017-09-06,2463.83,2469.64,2459.2,2465.54,3400200000,0.003128750737433128
2017-09-07,2468.06,2468.62,2460.29,2465.1,3365780000,-0.00017845989113951521
2017-09-08,2462.25,2467.11,2459.4,2461.43,3308360000,-0.001488783416494277
2017-09-11,2474.52,2488.95,2474.52,2488.11,3293460000,0.01083922760346634
2017-09-12,2491.94,2496.77,2490.37,2496.48,3234280000,0.003363999180100441
2017-09-13,2493.89,2498.37,2492.14,2498.37,3371370000,0.0007570659488558285
2017-09-14,2494.56,2498.43,2491.35,2495.62,3422470000,-0.0011007176679195263
2017-09-15,2495.67,2500.23,2493.16,2500.23,4862970000,0.0018472363580994688
2017-09-18,2502.51,2508.32,2499.92,2503.87,3204700000,0.0014558660603223306
2017-09-19,2506.29,2507.84,2503.19,2506.65,3253760000,0.0011102812845715793
2017-09-20,2506.84,2508.85,2496.67,2508.24,3584570000,0.0006343127281429606
2017-09-21,2507.16,2507.16,2499.0,2500.6,2965590000,-0.003045960514145296
2017-09-22,2497.26,2503.47,2496.54,2502.22,2877980000,0.0006478445173156988
2017-09-25,2499.39,2502.54,2488.03,2496.66,3314530000,-0.002222026840165925
2017-09-26,2501.04,2503.51,2495.12,2496.84,3070770000,7.209632068461147e-05
2017-09-27,2503.3,2511.75,2495.91,2507.04,3485070000,0.004085163646849521
2017-09-28,2503.41,2510.81,2502.93,2510.06,3173030000,0.0012046078243665992
2017-09-29,2509.96,2519.44,2507.99,2519.36,3220260000,0.0037050907149631662
2017-10-02,2521.2,2529.23,2520.4,2529.12,3226370000,0.0038739997459671383
2017-10-03,2530.34,2535.13,2528.85,2534.58,3073480000,0.002158853672423522
2017-10-04,2533.48,2540.53,2531.8,2537.74,3020770000,0.0012467548864110167
2017-10-05,2540.86,2552.51,2540.02,2552.07,3059730000,0.005646756562926125
2017-10-06,2547.44,2549.41,2543.79,2549.33,2898270000,-0.0010736382622734686
2017-10-09,2551.39,2551.82,2541.6,2544.73,2486940000,-0.001804395664743219
2017-10-10,2549.99,2555.23,2544.86,2550.64,2962610000,0.002322446782173193
2017-10-11,2550.62,2555.24,2547.95,2555.24,2991320000,0.001803468933287311
2017-10-12,2552.88,2555.33,2548.31,2550.93,3157280000,-0.0016867300136190755
2017-10-13,2555.66,2557.65,2552.09,2553.17,3150470000,0.0008781111202582625
2017-10-16,2555.57,2559.47,2552.64,2557.64,2918030000,0.0017507647356032052
2017-10-17,2557.17,2559.71,2554.69,2559.36,2901890000,0.0006724949562879612
2017-10-18,2562.87,2564.11,2559.67,2561.26,2999320000,0.0007423730932734074
2017-10-19,2553.39,2562.36,2547.92,2562.1,3019520000,0.0003279635804251946
2017-10-20,2567.56,2575.44,2567.56,2575.21,3394450000,0.005116896296007312
2017-10-23,2578.08,2578.29,2564.33,2564.98,3214470000,-0.0039724915637947555
2017-10-24,2568.66,2572.18,2565.58,2569.13,3435660000,0.0016179463387628878
2017-10-25,2566.52,2567.4,2544.0,2557.15,3885470000,-0.004663057143858063
2017-10-26,2560.08,2567.07,2559.8,2560.4,3891750000,0.0012709461705413538
2017-10-27,2570.26,2582.98,2565.94,2581.07,3896100000,0.008072957350414134
2017-10-30,2577.75,2580.03,2568.25,2572.83,3660230000,-0.0031924744388955872
2017-10-31,2575.99,2578.29,2572.15,2575.26,3844420000,0.0009444852555358096
2017-11-01,2583.21,2588.4,2574.92,2579.36,3841200000,0.001592072256781707
2017-11-02,2579.46,2581.11,2566.17,2579.85,4050140000,0.00018996960486306058
2017-11-03,2581.93,2588.42,2576.77,2587.84,3568710000,0.0030970792875555375
2017-11-06,2587.47,2593.38,2585.66,2591.13,3541970000,0.0012713305304810074
2017-11-07,2592.11,2597.02,2584.35,2590.64,3815190000,-0.00018910668318461443
2017-11-08,2588.71,2595.47,2585.02,2594.38,3898450000,0.0014436587098169973
2017-11-09,2584.0,2586.5,2566.33,2584.62,3844100000,-0.003761977813581785
2017-11-10,2580.18,2583.81,2575.57,2582.3,3489740000,-0.0008976174447306029
2017-11-13,2576.53,2587.66,2574.48,2584.84,3405200000,0.0009836192541532451
2017-11-14,2577.75,2579.66,2566.56,2578.87,3643580000,-0.002309620711533511
2017-11-15,2569.45,2572.84,2557.45,2564.62,3586590000,-0.005525675974360822
2017-11-16,2572.95,2590.09,2572.95,2585.64,3329730000,0.008196146017733552
2017-11-17,2582.94,2583.96,2577.62,2578.85,3309800000,-0.0026260422951377427
2017-11-20,2579.49,2584.64,2578.24,2582.14,3023940000,0.001275762452255913
2017-11-21,2589.17,2601.19,2589.17,2599.03,3351230000,0.006541086075890767
2017-11-22,2600.31,2600.94,2595.23,2597.08,2764110000,-0.0007502799121211767
2017-11-24,2600.42,2604.21,2600.42,2602.42,1385890000,0.002056155374497548
2017-11-27,2602.66,2606.41,2598.87,2601.42,3017720000,-0.0003842577293442506
2017-11-28,2605.94,2627.69,2605.44,2627.04,3493340000,0.00984846737551015
2017-11-29,2627.82,2634.89,2620.32,2626.07,4090630000,-0.00036923685973555553
2017-11-30,2633.93,2657.74,2633.93,2647.58,4965700000,0.008190946928299692
2017-12-01,2645.1,2650.62,2605.52,2642.22,3950930000,-0.00202449028924534
2017-12-04,2657.19,2665.19,2639.03,2639.44,4025840000,-0.0010521455442770167
2017-12-05,2639.78,2648.72,2627.73,2629.57,3547570000,-0.003739429575970621
2017-12-06,2626.24,2634.41,2624.75,2629.27,3253080000,-0.00011408709408766704
2017-12-07,2628.38,2640.99,2626.53,2636.98,3297060000,0.0029323728639507607
2017-12-08,2646.21,2651.65,2644.1,2651.5,3126750000,0.005506298872194781
2017-12-11,2652.19,2660.33,2651.47,2659.99,3141480000,0.0032019611540636816
2017-12-12,2661.73,2669.72,2659.78,2664.11,3568910000,0.0015488780033008354
2017-12-13,2667.59,2671.88,2662.85,2662.85,3568360000,-0.0004729534441145766
2017-12-14,2665.87,2668.09,2652.01,2652.01,3442760000,-0.004070826370242253
2017-12-15,2660.63,2679.63,2659.14,2675.81,5736910000,0.008974325134520456
2017-12-18,2685.92,2694.97,2685.92,2690.16,3727770000,0.005362862086620401
2017-12-19,2692.71,2694.44,2680.74,2681.47,3407680000,-0.003230291135099761
2017-12-20,2688.18,2691.01,2676.11,2679.25,3246230000,-0.0008279040973793172
2017-12-21,2683.02,2692.64,2682.4,2684.57,3293130000,0.0019856303069889503
2017-12-22,2684.22,2685.35,2678.13,2683.34,2401030000,-0.0004581739347455649
2017-12-26,2679.09,2682.74,2677.96,2680.5,1970660000,-0.0010583824636460903
2017-12-27,2682.1,2685.64,2678.91,2682.62,2202900000,0.00079089722066783
2017-12-28,2686.1,2687.66,2682.69,2687.54,2174890000,0.0018340279279212002
2017-12-29,2689.15,2692.12,2673.61,2673.61,2447760000,-0.005183178668968558
2018-01-02,2683.73,2695.89,2682.36,2695.81,3397430000,0.008303380074131894
2018-01-03,2697.85,2714.37,2697.77,2713.06,3544030000,0.006398818907860759
2018-01-04,2719.31,2729.29,2719.07,2723.99,3697340000,0.004028661363921104
2018-01-05,2731.33,2743.45,2727.92,2743.15,3239280000,0.007033799683552555
2018-01-08,2742.67,2748.51,2737.6,2747.71,3246160000,0.0016623225124401397
2018-01-09,2751.15,2759.14,2747.86,2751.29,3467460000,0.0013029031448006378
2018-01-10,2745.55,2750.8,2736.06,2748.23,3579900000,-0.0011122055472160275
2018-01-11,2752.97,2767.56,2752.78,2767.56,3645690000,0.007033618001404562
2018-01-12,2770.18,2787.85,2769.64,2786.24,3587220000,0.006749627831013516
2018-01-16,2798.96,2807.54,2768.64,2776.42,4362880000,-0.0035244630756861017
2018-01-17,2784.99,2807.04,2778.38,2802.56,3790340000,0.009415002053003496
2018-01-18,2802.4,2805.83,2792.56,2798.03,3703300000,-0.001616379310344751
2018-01-19,2802.6,2810.33,2798.08,2810.3,3724230000,0.004385228178396927
2018-01-22,2809.16,2833.03,2808.12,2832.97,3489480000,0.008066754439027823
2018-01-23,2835.05,2842.24,2830.59,2839.13,3541140000,0.002174396481431362
2018-01-24,2845.42,2852.97,2824.81,2837.54,4079270000,-0.0005600307136341964
2018-01-25,2846.24,2848.56,2830.94,2839.25,3873100000,0.0006026346765155566
2018-01-26,2847.48,2872.87,2846.18,2872.87,3474680000,0.011841155234656897
2018-01-29,2867.23,2870.62,2851.48,2853.53,3587420000,-0.006731944014173874
2018-01-30,2832.74,2837.75,2818.27,2822.43,4012070000,-0.010898781509218525
2018-01-31,2832.41,2839.26,2813.04,2823.81,4276270000,0.0004889403811609849
2018-02-01,2816.45,2835.96,2812.7,2821.98,3977380000,-0.0006480605989779287
2018-02-02,2808.92,2808.92,2759.97,2762.13,4340220000,-0.021208513171602883
2018-02-05,2741.06,2763.39,2638.17,2648.94,5310840000,-0.040979244278871785
2018-02-06,2614.78,2701.04,2593.07,2695.14,5917350000,0.017440938639606607
2018-02-07,2690.95,2727.67,2681.33,2681.66,4646300000,-0.0050015954644285765
2018-02-08,2685.01,2685.27,2580.56,2581.0,5333840000,-0.037536451302551344
2018-02-09,2601.78,2638.67,2532.69,2619.55,5690110000,0.014936071290197583
2018-02-12,2636.75,2672.61,2622.45,2656.0,4069220000,0.013914603653299107
2018-02-13,2646.27,2668.84,2637.08,2662.94,3503540000,0.0026129518072288693
2018-02-14,2651.21,2702.1,2648.87,2698.63,4011940000,0.013402479965752168
2018-02-15,2713.46,2731.51,2689.82,2731.2,3696140000,0.0120690869070601
2018-02-16,2727.14,2754.42,2725.11,2732.22,3646920000,0.0003734622144111466
2018-02-20,2722.99,2737.6,2706.76,2716.26,3646920000,-0.005841403693699454
2018-02-21,2720.53,2747.75,2701.29,2701.33,3789040000,-0.00549652831466807
2018-02-22,2710.42,2731.26,2697.77,2703.96,3720620000,0.0009735944886408721
2018-02-23,2715.8,2747.76,2713.74,2747.3,3200360000,0.016028343614550522
2018-02-26,2757.37,2780.64,2753.78,2779.6,3436590000,0.011756997779638123
2018-02-27,2780.45,2789.15,2744.22,2744.28,3752070000,-0.012706864297021059
2018-02-28,2753.78,2761.52,2713.54,2713.83,4244570000,-0.011095806550352139
2018-03-01,2715.22,2730.89,2659.65,2677.67,4514490000,-0.013324342350110263
2018-03-02,2658.89,2696.25,2647.32,2691.25,3891250000,0.005071573420174946
2018-03-05,2681.06,2728.09,2675.75,2720.94,3733640000,0.011032048304691067
2018-03-06,2730.18,2732.08,2711.26,2728.12,3389030000,0.0026387939462098053
2018-03-07,2710.18,2730.6,2701.74,2726.8,3406690000,-0.00048384968403136774
2018-03-08,2732.75,2740.45,2722.65,2738.97,3206040000,0.00446310693853591
2018-03-09,2752.91,2786.57,2751.54,2786.57,3376870000,0.017378795678667736
2018-03-12,2790.54,2796.98,2779.26,2783.02,3216960000,-0.001273967637633433
2018-03-13,2792.31,2801.9,2758.68,2765.31,3324290000,-0.00636359063175973
2018-03-14,2774.06,2777.11,2744.38,2749.48,3394630000,-0.005724493818052956
2018-03-15,2754.27,2763.03,2741.47,2747.33,3543710000,-0.0007819660444884358
2018-03-16,2750.57,2761.85,2749.97,2752.01,5429140000,0.0017034720983646334
2018-03-19,2741.38,2741.38,2694.59,2712.92,3327460000,-0.014204163502312905
2018-03-20,2715.05,2724.22,2710.05,2716.94,3272590000,0.001481798210046792
2018-03-21,2714.99,2739.14,2709.79,2711.93,3434780000,-0.001843986249236318
2018-03-22,2691.36,2695.68,2641.59,2643.69,3765460000,-0.02516289137256489
2018-03-23,2646.71,2657.67,2585.89,2588.26,3829380000,-0.020966906104724736
2018-03-26,2619.35,2661.36,2601.81,2658.55,3538080000,0.0271572407717926
2018-03-27,2667.57,2674.78,2596.12,2612.62,3761320000,-0.017276334844182117
2018-03-28,2611.3,2632.65,2593.06,2605.0,3875720000,-0.0029166124426820428
2018-03-29,2614.41,2659.07,2609.72,2640.87,3572360000,0.01376967370441462
2018-04-02,2633.45,2638.3,2553.8,2581.88,3635780000,-0.02233733580221664
2018-04-03,2592.17,2619.14,2575.49,2614.45,3395840000,0.01261483879963432
2018-04-04,2584.04,2649.86,2573.61,2644.69,3369230000,0.011566486259060316
2018-04-05,2657.36,2672.08,2649.58,2662.84,3230430000,0.00686280811739759
2018-04-06,2645.82,2656.88,2586.27,2604.47,3312390000,-0.02192020549488527
2018-04-09,2617.18,2653.55,2610.79,2613.16,3076140000,0.003336571356168383
2018-04-10,2638.41,2665.45,2635.78,2656.87,3579130000,0.01672687474169199
2018-04-11,2643.89,2661.43,2639.25,2642.19,3054520000,-0.005525298565605352
2018-04-12,2653.83,2674.72,2653.83,2663.99,3045330000,0.008250731400845313
2018-04-13,2676.9,2680.26,2645.05,2656.3,2988540000,-0.0028866474724003055
2018-04-16,2670.1,2686.49,2665.16,2677.84,3020740000,0.008109023830139561
2018-04-17,2692.74,2713.34,2692.05,2706.39,3286190000,0.01066157798822931
2018-04-18,2710.11,2717.49,2703.63,2708.64,3412030000,0.0008313657676830566
2018-04-19,2701.16,2702.84,2681.9,2693.13,3375120000,-0.005726120857699746
2018-04-20,2692.56,2693.94,2660.61,2670.14,3428260000,-0.008536535555283331
2018-04-23,2675.4,2682.86,2657.99,2670.29,3030390000,5.617682967939963e-05
2018-04-24,2680.8,2683.55,2617.32,2634.56,3716020000,-0.01338056915166519
2018-04-25,2634.92,2645.3,2612.67,2639.4,3563680000,0.0018371189116968
2018-04-26,2651.65,2676.48,2647.16,2666.94,3690920000,0.01043418958854292
2018-04-27,2675.47,2677.35,2659.01,2669.91,3234510000,0.0011136358523251566
